"","id","title","isPartOf","publicationYear","doi","docType","docSubType","provider","collection","datePublished","issueNumber","volumeNumber","url","creator","publisher","language","pageStart","pageEnd","placeOfPublication","wordCount","pageCount","outputFormat","Journal","select"
"229","http://www.jstor.org/stable/25193835","Outside Funding and the Dynamics of Participation in Community Associations","American Journal of Political Science",2008,NA,"article","research-article","jstor",NA,2008-07-01,3,52,"http://www.jstor.org/stable/25193835","Mary Kay Gugerty; Michael Kremer","Midwest Political Science Association","eng","585","602",NA,14141,18,"unigram; bigram; trigram","AJPS",0
"230","http://www.jstor.org/stable/3694278","Liberalizing Electoral Outcomes in Competitive Authoritarian Regimes","American Journal of Political Science",2006,NA,"article","research-article","jstor",NA,2006-04-01,2,50,"http://www.jstor.org/stable/3694278","Marc Morjé Howard; Philip G. Roessler","Midwest Political Science Association","eng","365","381",NA,13385,17,"unigram; bigram; trigram","AJPS",0
"231","http://www.jstor.org/stable/4620108","Leading by Example: Female Members of Parliament as Political Role Models","American Journal of Political Science",2007,NA,"article","research-article","jstor",NA,2007-10-01,4,51,"http://www.jstor.org/stable/4620108","Christina Wolbrecht; David E. Campbell","Midwest Political Science Association","eng","921","939",NA,10672,19,"unigram; bigram; trigram","AJPS",0
"232","http://www.jstor.org/stable/27644513","Genetic Variation in Political Participation","The American Political Science Review",2008,NA,"article","research-article","jstor",NA,2008-05-01,2,102,"http://www.jstor.org/stable/27644513","James H. Fowler; Laura A. Baker; Christopher T. Dawes","American Political Science Association","eng","233","248",NA,14096,16,"unigram; bigram; trigram","APSR",1
"233","http://www.jstor.org/stable/24809509","Transparency, Protest, and Autocratic Instability","The American Political Science Review",2015,NA,"article","research-article","jstor",NA,2015-11-01,4,109,"http://www.jstor.org/stable/24809509","JAMES R. HOLLYER; B. PETER ROSENDORFF; JAMES RAYMOND VREELAND","American Political Science Association","eng","764","784",NA,20902,21,"unigram; bigram; trigram","APSR",0
"234","http://www.jstor.org/stable/26598756","The Election Monitor's Curse","American Journal of Political Science",2018,NA,"article","research-article","jstor",NA,2018-01-01,1,62,"http://www.jstor.org/stable/26598756","Zhaotian Luo; Arturas Rozenas","Midwest Political Science Association","eng","148","160",NA,10219,13,"unigram; bigram; trigram","AJPS",0
"235","http://www.jstor.org/stable/3088430","Institutional Engineering and the Nature of Representation: Mapping the Effects of Electoral Reform in Colombia","American Journal of Political Science",2002,NA,"article","research-article","jstor",NA,2002-10-01,4,46,"http://www.jstor.org/stable/3088430","Brian Crisp; Rachael E. Ingall","Midwest Political Science Association","eng","733","748",NA,9513,16,"unigram; bigram; trigram","AJPS",1
"236","http://www.jstor.org/stable/24583055","Greater Expectations: A Field Experiment to Improve Accountability in Mali","American Journal of Political Science",2016,NA,"article","research-article","jstor",NA,2016-01-01,1,60,"http://www.jstor.org/stable/24583055","Jessica Gottlieb","Midwest Political Science Association","eng","143","157",NA,10616,15,"unigram; bigram; trigram","AJPS",0
"237","http://www.jstor.org/stable/23357707","Tying Your Enemy's Hands in Close Races: The Politics of Federal Transfers in Brazil","The American Political Science Review",2012,NA,"article","research-article","jstor",NA,2012-11-01,4,106,"http://www.jstor.org/stable/23357707","FERNANDA BROLLO; TOMMASO NANNICINI","American Political Science Association","eng","742","761",NA,15723,20,"unigram; bigram; trigram","APSR",0
"238","http://www.jstor.org/stable/41480830","Turning Out to Vote: The Costs of Finding and Getting to the Polling Place","The American Political Science Review",2011,NA,"article","research-article","jstor",NA,2011-02-01,1,105,"http://www.jstor.org/stable/41480830","HENRY E. BRADY; JOHN E. MCNULTY","American Political Science Association","eng","115","134",NA,17069,20,"unigram; bigram; trigram","APSR",1
"239","http://www.jstor.org/stable/41480860","Intersectionality, Quotas, and Minority Women's Political Representation Worldwide","The American Political Science Review",2011,NA,"article","research-article","jstor",NA,2011-08-01,3,105,"http://www.jstor.org/stable/41480860","MELANIE M. HUGHES","American Political Science Association","eng","604","620",NA,14038,17,"unigram; bigram; trigram","APSR",0
"240","http://www.jstor.org/stable/23025124","How Lasting Is Voter Gratitude? An Analysis of the Short- and Long-Term Electoral Returns to Beneficial Policy","American Journal of Political Science",2011,NA,"article","research-article","jstor",NA,2011-10-01,4,55,"http://www.jstor.org/stable/23025124","Michael M. Bechtel; Jens Hainmueller","Midwest Political Science Association","eng","852","868",NA,11546,17,"unigram; bigram; trigram","AJPS",0
"241","http://www.jstor.org/stable/24583092","The Productivity Consequences of Political Turnover: Firm-Level Evidence from Ukraine's Orange Revolution","American Journal of Political Science",2015,NA,"article","research-article","jstor",NA,2015-07-01,3,59,"http://www.jstor.org/stable/24583092","John S. Earle; Scott Gehlbach","Midwest Political Science Association","eng","708","723",NA,11082,16,"unigram; bigram; trigram","AJPS",1
"242","http://www.jstor.org/stable/3647716","The Effect of Information on Voter Turnout: Evidence from a Natural Experiment","American Journal of Political Science",2005,NA,"article","research-article","jstor",NA,2005-01-01,1,49,"http://www.jstor.org/stable/3647716","David Dreyer Lassen","Midwest Political Science Association","eng","103","118",NA,12147,16,"unigram; bigram; trigram","AJPS",0
"243","http://www.jstor.org/stable/26598735","Prominent Role Models: High-Profile Female Politicians and the Emergence of Women as Candidates for Public Office","American Journal of Political Science",2018,NA,"article","research-article","jstor",NA,2018-04-01,2,62,"http://www.jstor.org/stable/26598735","Christina Ladam; Jeffrey J. Harden; Jason H. Windett","Midwest Political Science Association","eng","369","381",NA,9944,13,"unigram; bigram; trigram","AJPS",0
"244","http://www.jstor.org/stable/24877467","How Politicians Discount the Opinions of Constituents with Whom They Disagree","American Journal of Political Science",2016,NA,"article","research-article","jstor",NA,2016-10-01,4,60,"http://www.jstor.org/stable/24877467","Daniel M. Butler; Adam M. Dynes","Midwest Political Science Association","eng","975","989",NA,10611,15,"unigram; bigram; trigram","AJPS",1
"245","http://www.jstor.org/stable/27644500","The Multiple Effects of Casualties on Public Support for War: An Experimental Approach","The American Political Science Review",2008,NA,"article","research-article","jstor",NA,2008-02-01,1,102,"http://www.jstor.org/stable/27644500","Scott Sigmund Gartner","American Political Science Association","eng","95","106",NA,9514,12,"unigram; bigram; trigram","APSR",1
"246","http://www.jstor.org/stable/2669290","Old Voters, New Voters, and the Personal Vote: Using Redistricting to Measure the Incumbency Advantage","American Journal of Political Science",2000,NA,"article","research-article","jstor",NA,2000-01-01,1,44,"http://www.jstor.org/stable/2669290","Stephen Ansolabehere; James M. Snyder, Jr.; Charles Stewart, III","Midwest Political Science Association","eng","17","34",NA,12313,18,"unigram; bigram; trigram","AJPS",1
"247","http://www.jstor.org/stable/24877462","The Dynamics of State Policy Liberalism, 1936–2014","American Journal of Political Science",2016,NA,"article","research-article","jstor",NA,2016-10-01,4,60,"http://www.jstor.org/stable/24877462","Devin Caughey; Christopher Warshaw","Midwest Political Science Association","eng","899","913",NA,9881,15,"unigram; bigram; trigram","AJPS",0
"248","http://www.jstor.org/stable/43654395","Representation in Municipal Government","The American Political Science Review",2014,NA,"article","research-article","jstor",NA,2014-08-01,3,108,"http://www.jstor.org/stable/43654395","CHRIS TAUSANOVITCH; CHRISTOPHER WARSHAW","American Political Science Association","eng","605","641",NA,20616,37,"unigram; bigram; trigram","APSR",1
"249","http://www.jstor.org/stable/26379533","Political Brokers: Partisans or Agents? Evidence from the Mexican Teachers' Union","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-10-01,4,61,"http://www.jstor.org/stable/26379533","Horacio Larreguy; Cesar E. Montiel Olea; Pablo Querubin","Midwest Political Science Association","eng","877","891",NA,11047,15,"unigram; bigram; trigram","AJPS",0
"250","http://www.jstor.org/stable/24363603","Regulation of Speech and Media Coverage of Corruption: An Empirical Analysis of the Mexican Press","American Journal of Political Science",2015,NA,"article","research-article","jstor",NA,2015-01-01,1,59,"http://www.jstor.org/stable/24363603","Piero Stanig","Midwest Political Science Association","eng","175","193",NA,13931,19,"unigram; bigram; trigram","AJPS",1
"251","http://www.jstor.org/stable/3117714","The Butterfly Did It: The Aberrant Vote for Buchanan in Palm Beach County, Florida","The American Political Science Review",2001,NA,"article","research-article","jstor",NA,2001-12-01,4,95,"http://www.jstor.org/stable/3117714","Jonathan N. Wand; Kenneth W. Shotts; Jasjeet S. Sekhon; Walter R. Mebane, Jr.; Michael C. Herron; Henry E. Brady","American Political Science Association","eng","793","810",NA,15598,18,"unigram; bigram; trigram","APSR",1
"252","http://www.jstor.org/stable/23275362","When Natural Experiments Are Neither Natural nor Experiments","The American Political Science Review",2012,NA,"article","research-article","jstor",NA,2012-02-01,1,106,"http://www.jstor.org/stable/23275362","JASJEET S. SEKHON; ROCÍO TITIUNIK","American Political Science Association","eng","35","57",NA,19241,23,"unigram; bigram; trigram","APSR",1
"253","http://www.jstor.org/stable/40863768","Political Polarization and the Size of Government","The American Political Science Review",2010,NA,"article","research-article","jstor",NA,2010-08-01,3,104,"http://www.jstor.org/stable/40863768","ERIK LINDQVIST; ROBERT ÖSTLING","American Political Science Association","eng","543","565",NA,18912,23,"unigram; bigram; trigram","APSR",0
"254","http://www.jstor.org/stable/24809502","Mixing Methods: A Bayesian Approach","The American Political Science Review",2015,NA,"article","research-article","jstor",NA,2015-11-01,4,109,"http://www.jstor.org/stable/24809502","MACARTAN HUMPHREYS; ALAN M. JACOBS","American Political Science Association","eng","653","673",NA,19545,21,"unigram; bigram; trigram","APSR",0
"255","http://www.jstor.org/stable/10.1017/s0022381609990454","Mobilizing Pasadena Democrats: Measuring The Effects of Partisan Campaign Contacts","The Journal of Politics",2010,NA,"article","research-article","jstor",NA,2010-01-01,1,72,"http://www.jstor.org/stable/10.1017/s0022381609990454","R. Michael Alvarez; Asa Hopkins; Betsy Sinclair","The University of Chicago Press","eng","31","44",NA,8230,14,"unigram; bigram; trigram","JOP",1
"256","http://www.jstor.org/stable/26379534","How Do Indifferent Voters Decide? The Political Importance of Implicit Attitudes","American Journal of Political Science",2017,NA,"article","research-article","jstor",NA,2017-10-01,4,61,"http://www.jstor.org/stable/26379534","Timothy J. Ryan","Midwest Political Science Association","eng","892","907",NA,10862,16,"unigram; bigram; trigram","AJPS",1
"257","http://www.jstor.org/stable/24877485","Opinion Backlash and Public Attitudes: Are Political Advances in Gay Rights Counterproductive?","American Journal of Political Science",2016,NA,"article","research-article","jstor",NA,2016-07-01,3,60,"http://www.jstor.org/stable/24877485","Benjamin G. Bishin; Thomas J. Hayes; Matthew B. Incantalupo; Charles Anthony Smith","Midwest Political Science Association","eng","625","648",NA,13352,24,"unigram; bigram; trigram","AJPS",0
"258","http://www.jstor.org/stable/43654305","Party Activists as Campaign Advertisers: The Ground Campaign as a Principal-Agent Problem","The American Political Science Review",2015,NA,"article","research-article","jstor",NA,2015-05-01,2,109,"http://www.jstor.org/stable/43654305","RYAN D. ENOS; EITAN D. HERSH","American Political Science Association","eng","252","278",NA,18241,27,"unigram; bigram; trigram","APSR",0
"259","http://www.jstor.org/stable/24363471","Election Laws, Mobilization, and Turnout: The Unanticipated Consequences of Election Reform","American Journal of Political Science",2014,NA,"article","research-article","jstor",NA,2014-01-01,1,58,"http://www.jstor.org/stable/24363471","Barry C. Burden; David T. Canon; Kenneth R. Mayer; Donald P. Moynihan","Midwest Political Science Association","eng","95","109",NA,11720,15,"unigram; bigram; trigram","AJPS",1
"260","http://www.jstor.org/stable/10.1086/681590","Coethnic Bias and Wartime Informing","The Journal of Politics",2015,NA,"article","research-article","jstor",NA,2015-07-01,3,77,"http://www.jstor.org/stable/10.1086/681590","Jason Lyall; Yuki Shiraito; Kosuke Imai","The University of Chicago Press","eng","833","848",NA,9260,16,"unigram; bigram; trigram","JOP",1
"261","http://www.jstor.org/stable/25548148","What Small Spatial Scales Are Relevant as Electoral Contexts for Individual Voters? The Importance of the Household on Turnout at the 2001 General Election","American Journal of Political Science",2009,NA,"article","research-article","jstor",NA,2009-07-01,3,53,"http://www.jstor.org/stable/25548148","David Cutts; Edward Fieldhouse","Midwest Political Science Association","eng","726","739",NA,10395,14,"unigram; bigram; trigram","AJPS",1
"262","http://www.jstor.org/stable/2669297","Electoral Rules, Career Ambitions, and Party Structure: Comparing Factions in Japan's Upper and Lower Houses","American Journal of Political Science",2000,NA,"article","research-article","jstor",NA,2000-01-01,1,44,"http://www.jstor.org/stable/2669297","Gary W. Cox; Frances M. Rosenbluth; Michael F. Thies","Midwest Political Science Association","eng","115","122",NA,5569,8,"unigram; bigram; trigram","AJPS",0
